Motif,NL/AD,NL/MCI,MCI/CONV,AD/CONV,NL/ER(NL),NL/DD(NL),AD/DD(AD),AD/ER(AD)
281243,0.077,0.0516,0.4652,0.476,0.0002,0.1806,0.0378,0.0002
281242,0.4836,0.0208,0.3586,0.1836,0.1164,0.0,0.0,0.0394
17359,0.2954,0.4824,0.3268,0.134,0.4672,0.0,0.0,0.1994
17358,0.0002,0.4598,0.0016,0.2362,0.0002,0.0002,0.0028,0.0002
17609,0.3536,0.2098,0.3284,0.2818,0.0,0.0,0.0,0.0
281246,0.2846,0.239,0.3726,0.4162,0.0,0.0,0.0,0.0
17607,0.0408,0.1574,0.4326,0.3548,0.0,0.0,0.0,0.0
17606,0.4342,0.225,0.487,0.3278,0.0,0.0,0.0,0.0
17605,0.0218,0.1568,0.417,0.2472,0.0,0.0,0.0,0.0
17356,0.0942,0.3934,0.1094,0.4144,0.0002,0.0002,0.0002,0.0002
17351,0.3166,0.1608,0.4064,0.4406,0.0,0.0,0.0,0.0
17350,0.0048,0.2038,0.0624,0.0946,0.0014,0.0014,0.0028,0.067
17353,0.3888,0.4284,0.2974,0.2704,0.0,0.0,0.0,0.0
2188,0.0238,0.2326,0.2346,0.4242,0.0,0.0,0.0,0.0
533454,0.0242,0.478,0.3936,0.0564,0.0002,0.1236,0.393,0.0002
314347,0.3146,0.1756,0.2838,0.145,0.0002,0.0,0.0008,0.002
539806,0.2828,0.1502,0.4064,0.0834,0.0002,0.0,0.0236,0.0002
314349,0.4816,0.0874,0.4026,0.218,0.0012,0.0144,0.2894,0.0232
104039,0.0716,0.409,0.1576,0.3456,0.0002,0.0002,0.0002,0.0002
27230,0.343,0.1176,0.33,0.0884,0.005,0.0,0.0,0.108
140198,0.0482,0.3082,0.0036,0.383,0.3106,0.0,0.0,0.0
140197,0.4076,0.2174,0.0118,0.0656,0.0,0.0,0.0,0.0
6455,0.1644,0.289,0.488,0.3184,0.0,0.0,0.0,0.0
558281,0.1424,0.3706,0.3022,0.3226,0.001,0.0,0.0,0.1734
27238,0.0906,0.0218,0.266,0.3942,0.0002,0.0002,0.0374,0.0002
140190,0.3296,0.2914,0.3724,0.4648,0.0002,0.498,0.0112,0.0116
154334,0.075,0.0588,0.2146,0.3382,0.0002,0.3036,0.006,0.0018
154333,0.0646,0.2542,0.3142,0.1672,0.0002,0.0468,0.4084,0.0002
159,0.3238,0.4092,0.4892,0.178,0.0002,0.2352,0.3784,0.0002
158,0.1588,0.4592,0.329,0.0602,0.0,0.0,0.0,0.0248
25563,0.1886,0.0988,0.3692,0.4626,0.0002,0.002,0.0,0.0032
6459,0.1926,0.35,0.338,0.2166,0.0,0.0,0.0,0.0004
25567,0.2294,0.127,0.2686,0.3634,0.0002,0.278,0.0102,0.0018
25565,0.0088,0.091,0.3008,0.0258,0.0002,0.0156,0.0,0.0104
146669,0.4316,0.3292,0.4686,0.2156,0.0002,0.0558,0.4752,0.0002
148428,0.0018,0.4914,0.0332,0.0346,0.0002,0.0002,0.0002,0.0002
87454,0.4184,0.0472,0.1,0.4738,0.3646,0.0,0.0,0.2558
559327,0.4466,0.4972,0.3688,0.1772,0.494,0.0012,0.0,0.463
559325,0.2158,0.449,0.3282,0.2196,0.3076,0.0,0.0,0.2074
559323,0.4736,0.1604,0.4298,0.1568,0.0,0.0,0.0,0.0
559452,0.2758,0.1028,0.1344,0.349,0.0,0.0,0.0,0.0
6188,0.0332,0.4718,0.2328,0.0062,0.0,0.0,0.0,0.0
2726,0.4462,0.2488,0.4184,0.218,0.0536,0.0,0.0,0.0928
290235,0.418,0.1648,0.2948,0.475,0.0002,0.0298,0.1174,0.0026
9191,0.112,0.1278,0.3908,0.3472,0.002,0.0,0.0,0.12
9195,0.0888,0.07,0.2828,0.2192,0.0268,0.0,0.0,0.3232
7230,0.2992,0.1114,0.2126,0.2212,0.0002,0.178,0.0384,0.0002
7231,0.3438,0.345,0.2748,0.2332,0.0002,0.0022,0.118,0.0002
9199,0.3744,0.3984,0.1578,0.0992,0.0002,0.005,0.0636,0.0002
9198,0.0172,0.259,0.004,0.3712,0.0002,0.0002,0.0002,0.0002
39807,0.2042,0.3866,0.1934,0.0136,0.0002,0.002,0.1894,0.0002
298219,0.4956,0.3184,0.363,0.4438,0.098,0.0,0.0,0.1048
809422,0.43,0.3104,0.1398,0.0818,0.0002,0.0024,0.0744,0.0002
278924,0.0974,0.4656,0.4778,0.0706,0.0,0.0,0.0022,0.0
6239,0.3516,0.1918,0.1884,0.2932,0.266,0.0,0.0,0.0836
6238,0.4942,0.048,0.02,0.3086,0.1156,0.0,0.0,0.0778
6237,0.2768,0.0626,0.2308,0.4248,0.0,0.0,0.0,0.0
6231,0.1894,0.4852,0.3444,0.4958,0.0002,0.007,0.077,0.0002
36587,0.362,0.0572,0.2756,0.2964,0.0002,0.3552,0.2884,0.0002
70367,0.1246,0.0366,0.0198,0.0716,0.0002,0.0,0.0002,0.0192
36583,0.0758,0.0368,0.2286,0.2838,0.0002,0.0002,0.003,0.0002
297643,0.4954,0.2882,0.334,0.1542,0.0002,0.0692,0.0854,0.0002
101085,0.2002,0.285,0.3386,0.2262,0.3792,0.0,0.0,0.064
271388,0.0244,0.4438,0.2574,0.0606,0.0,0.0,0.0054,0.0
8862,0.2812,0.4452,0.0402,0.1606,0.0002,0.0152,0.1816,0.0002
8863,0.3364,0.3984,0.0736,0.0712,0.0,0.0,0.0,0.0
8861,0.3026,0.3062,0.0144,0.0012,0.0,0.0,0.0,0.0
8869,0.0612,0.053,0.1724,0.3418,0.0002,0.2888,0.175,0.0002
84719,0.3008,0.4368,0.1136,0.0716,0.0002,0.0002,0.0002,0.0002
84718,0.3678,0.4182,0.4522,0.4696,0.0002,0.0002,0.0012,0.0002
84715,0.4592,0.2536,0.2964,0.4972,0.0002,0.3968,0.0678,0.0002
84717,0.2678,0.0502,0.4654,0.2554,0.0002,0.0062,0.0096,0.0002
84711,0.0508,0.3324,0.0864,0.012,0.0002,0.0,0.4074,0.0002
34031,0.3188,0.0544,0.2014,0.4394,0.0002,0.0,0.0002,0.0002
271166,0.348,0.2728,0.4886,0.4256,0.0,0.0,0.0,0.0
271164,0.1514,0.465,0.3252,0.124,0.025,0.0,0.0002,0.0
271162,0.468,0.1618,0.2786,0.4414,0.003,0.0,0.0,0.0026
547534,0.0614,0.0546,0.3498,0.261,0.0536,0.0,0.0,0.0668
2094,0.041,0.3344,0.1834,0.1726,0.0,0.0,0.0,0.0
138302,0.3054,0.3926,0.4338,0.3284,0.0002,0.0002,0.0002,0.0002
576101,0.1162,0.2632,0.1002,0.0992,0.0,0.0,0.0,0.0558
169630,0.4276,0.0432,0.498,0.0666,0.0002,0.2688,0.11,0.0002
551987,0.017,0.2166,0.4346,0.108,0.0002,0.0002,0.0002,0.0002
699550,0.3398,0.303,0.2394,0.1742,0.4458,0.0,0.0,0.2764
267068,0.0052,0.0266,0.3282,0.4266,0.0,0.0,0.0,0.0
137309,0.3584,0.2452,0.1194,0.3616,0.0,0.0,0.0,0.0
267067,0.0906,0.0642,0.2948,0.3662,0.1368,0.0,0.0,0.3274
267066,0.2576,0.3498,0.4604,0.2736,0.0,0.0,0.0,0.0
33957,0.067,0.1492,0.3048,0.4182,0.0,0.0,0.0,0.0
33951,0.079,0.104,0.3632,0.4464,0.0,0.0,0.0,0.0
33950,0.448,0.152,0.2452,0.0668,0.0,0.0,0.0,0.0
562526,0.4308,0.4932,0.3158,0.4234,0.0656,0.0,0.0,0.0618
562527,0.253,0.2564,0.299,0.406,0.2296,0.0,0.0,0.478
33958,0.2484,0.1866,0.1822,0.37,0.0,0.0,0.0,0.0
17980,0.0158,0.346,0.003,0.4852,0.0,0.0,0.0,0.0
17982,0.1682,0.1842,0.1776,0.3132,0.0,0.0,0.0,0.0
17983,0.1388,0.471,0.2486,0.476,0.0,0.0,0.0,0.0
533213,0.2486,0.2318,0.475,0.2296,0.0002,0.0,0.0006,0.0042
533211,0.39,0.4582,0.0076,0.0064,0.0,0.0,0.0,0.0
15583,0.467,0.0128,0.2644,0.3324,0.0002,0.061,0.2574,0.0012
34981,0.1774,0.2136,0.1732,0.1488,0.0002,0.0002,0.0006,0.0002
144990,0.4314,0.4768,0.0602,0.0854,0.474,0.0,0.0,0.1024
529439,0.3804,0.3386,0.3526,0.2756,0.0008,0.0,0.0586,0.0054
529438,0.4832,0.45,0.4492,0.4846,0.0002,0.0,0.0564,0.0156
547182,0.467,0.2108,0.13,0.4364,0.4618,0.0,0.0,0.2796
529343,0.3494,0.244,0.3408,0.431,0.0004,0.0804,0.0002,0.0098
8734,0.103,0.404,0.0544,0.4108,0.0002,0.0002,0.0002,0.0002
529436,0.4112,0.4626,0.3366,0.2836,0.0002,0.0,0.0896,0.0002
288727,0.125,0.0326,0.1602,0.2914,0.0002,0.0128,0.275,0.0002
35054,0.4602,0.1244,0.4076,0.1138,0.0002,0.0036,0.0116,0.0002
35055,0.426,0.4134,0.2762,0.0844,0.0002,0.3766,0.4352,0.0002
35053,0.3936,0.3694,0.3074,0.053,0.4858,0.0,0.0,0.3674
549695,0.2058,0.006,0.0146,0.2938,0.0002,0.0178,0.0238,0.0046
549692,0.0026,0.2424,0.2302,0.1476,0.0002,0.0002,0.0002,0.0002
549690,0.1076,0.2768,0.4052,0.414,0.0466,0.0,0.0,0.3604
8831,0.4948,0.4292,0.1486,0.0762,0.0046,0.0072,0.0022,0.0162
38381,0.2956,0.327,0.1908,0.2644,0.2972,0.0,0.0,0.0002
38383,0.492,0.325,0.453,0.4104,0.0002,0.0,0.0254,0.0002
547230,0.468,0.3358,0.2464,0.4154,0.2046,0.0,0.0,0.061
35278,0.0578,0.1002,0.3684,0.45,0.2566,0.0,0.0,0.0
33853,0.001,0.1034,0.0382,0.1214,0.0,0.0,0.0,0.0
533662,0.0818,0.0346,0.1568,0.246,0.0,0.0,0.0,0.0
23246,0.4154,0.0892,0.3234,0.0528,0.0002,0.0,0.0,0.0002
543470,0.04,0.071,0.06,0.0314,0.0002,0.0,0.0454,0.0002
152509,0.3428,0.182,0.0834,0.1734,0.1926,0.0,0.0,0.1708
279097,0.2252,0.3322,0.0404,0.346,0.0,0.0,0.0,0.0
279091,0.4272,0.436,0.3484,0.2846,0.0,0.0,0.0,0.0
266557,0.0972,0.3948,0.2148,0.296,0.0002,0.0002,0.0112,0.0002
153054,0.3454,0.4636,0.0394,0.0896,0.0002,0.0558,0.0246,0.0002
576060,0.4444,0.2468,0.404,0.2596,0.0,0.0,0.0,0.0
6759,0.0322,0.3566,0.3142,0.1758,0.0002,0.0002,0.0002,0.0002
6750,0.1202,0.0324,0.151,0.2822,0.0026,0.0,0.0,0.2812
6751,0.3048,0.126,0.0946,0.4108,0.0002,0.0114,0.0386,0.0002
279899,0.1542,0.2872,0.196,0.4464,0.0002,0.0002,0.005,0.0002
9943,0.3872,0.0464,0.3412,0.064,0.0002,0.0,0.0,0.0002
9947,0.3908,0.073,0.1818,0.4326,0.0,0.0,0.0,0.0
35583,0.4478,0.2972,0.2202,0.0224,0.0002,0.2668,0.3384,0.0002
9949,0.3076,0.3198,0.3776,0.3764,0.0002,0.283,0.449,0.0002
51807,0.2118,0.415,0.4786,0.2528,0.0002,0.1362,0.176,0.0002
51806,0.187,0.3826,0.2568,0.3676,0.0002,0.0,0.002,0.001
19935,0.1326,0.319,0.2788,0.4206,0.0002,0.3806,0.1918,0.0002
16745,0.1548,0.2902,0.3952,0.117,0.0002,0.0002,0.0002,0.0002
51802,0.0276,0.2932,0.2588,0.1386,0.0002,0.0002,0.0002,0.0002
51801,0.104,0.3954,0.0008,0.165,0.0002,0.0002,0.0002,0.0002
16749,0.0662,0.4158,0.0892,0.304,0.343,0.0,0.0004,0.0128
139689,0.3454,0.0142,0.1798,0.229,0.1756,0.0,0.0014,0.4144
238,0.026,0.4282,0.3216,0.0974,0.0002,0.0002,0.0002,0.0002
239,0.0898,0.3906,0.5,0.1322,0.0002,0.0002,0.0002,0.0002
531102,0.1798,0.0236,0.34,0.2994,0.0,0.0,0.0,0.0
237,0.111,0.4516,0.4596,0.089,0.0002,0.0002,0.0098,0.0002
576606,0.1032,0.056,0.4894,0.4706,0.0002,0.1174,0.0588,0.0002
576607,0.2052,0.1302,0.0434,0.0682,0.31,0.0,0.0002,0.153
563943,0.4344,0.075,0.0918,0.3876,0.164,0.0,0.001,0.1572
21871,0.3088,0.3964,0.461,0.0908,0.0002,0.0004,0.1068,0.0002
21870,0.4854,0.0548,0.369,0.0538,0.0002,0.0,0.0454,0.0002
26062,0.0968,0.4254,0.2112,0.057,0.0,0.0,0.0,0.0
281582,0.1464,0.4888,0.2684,0.384,0.0002,0.0156,0.3618,0.0002
281581,0.1144,0.3994,0.3816,0.0908,0.0002,0.0334,0.495,0.0002
84382,0.4632,0.0212,0.0056,0.3654,0.0002,0.2336,0.324,0.0002
22839,0.0256,0.2492,0.383,0.169,0.0002,0.0,0.0,0.015
157038,0.4326,0.4384,0.0936,0.0232,0.161,0.0,0.0,0.2094
5070,0.0092,0.4184,0.0022,0.332,0.0002,0.0002,0.053,0.0002
547431,0.2552,0.3918,0.2966,0.4236,0.0002,0.0,0.0,0.0
70111,0.155,0.3234,0.2688,0.2262,0.0002,0.3592,0.1434,0.0002
563947,0.4044,0.0342,0.2928,0.0678,0.0168,0.0,0.0012,0.0774
547438,0.2744,0.4048,0.3426,0.2416,0.2614,0.0,0.0,0.004
9566,0.3944,0.0576,0.4986,0.236,0.0002,0.0004,0.0064,0.0002
933,0.114,0.4258,0.0594,0.4632,0.0002,0.1794,0.3218,0.0114
934,0.0296,0.2006,0.0002,0.2878,0.0,0.0,0.0,0.0
104807,0.3646,0.489,0.2466,0.3862,0.0002,0.0002,0.0002,0.0002
33094,0.022,0.351,0.2118,0.156,0.0,0.0,0.0,0.0
33727,0.3798,0.0048,0.0354,0.4598,0.0002,0.0,0.0086,0.0014
18567,0.2586,0.4724,0.4078,0.2016,0.0002,0.0002,0.0002,0.0002
33723,0.1142,0.0516,0.4816,0.4392,0.0002,0.0378,0.4948,0.0002
117854,0.1922,0.1522,0.4884,0.1502,0.0002,0.0002,0.0002,0.0002
33358,0.2984,0.4862,0.1004,0.0582,0.0,0.0,0.0,0.0
38606,0.0072,0.0002,0.0052,0.0318,0.0,0.0,0.0,0.0
146126,0.4616,0.0112,0.4852,0.206,0.0004,0.0,0.0224,0.0764
543438,0.4294,0.3048,0.0386,0.1234,0.0866,0.0,0.0,0.1718
612959,0.1208,0.4862,0.3128,0.4694,0.0002,0.3042,0.0384,0.0002
543435,0.2874,0.2854,0.197,0.4236,0.0002,0.0002,0.0,0.0002
574357,0.488,0.3792,0.0978,0.2258,0.1776,0.0,0.0006,0.3094
39630,0.1402,0.1562,0.0838,0.2858,0.0,0.0,0.0,0.0
564318,0.2812,0.3,0.3118,0.4764,0.2202,0.0,0.0,0.4184
828279,0.151,0.0098,0.3092,0.3694,0.0002,0.4534,0.133,0.0014
9389,0.3336,0.4522,0.4998,0.2966,0.0,0.0,0.0,0.0
574358,0.2178,0.2564,0.145,0.1374,0.0164,0.0,0.0006,0.4466
529085,0.1276,0.3608,0.4374,0.2042,0.0,0.0,0.0,0.0
558015,0.05,0.2102,0.416,0.1638,0.0002,0.0102,0.0026,0.0388
529083,0.0724,0.3084,0.059,0.4366,0.0002,0.3552,0.2956,0.0002
640431,0.2978,0.2722,0.405,0.4452,0.0002,0.3002,0.168,0.0028
1131,0.4516,0.1792,0.4082,0.2214,0.146,0.0,0.0002,0.098
136110,0.0276,0.3606,0.0452,0.3012,0.0002,0.0002,0.137,0.0002
560055,0.3666,0.2616,0.3868,0.3478,0.0002,0.1876,0.0958,0.0002
13774,0.0988,0.0124,0.0878,0.2798,0.0366,0.0,0.0,0.3626
18747,0.2798,0.258,0.268,0.2226,0.0,0.0,0.0,0.0
33895,0.0898,0.1454,0.2866,0.1594,0.0002,0.0002,0.0002,0.0002
33897,0.0854,0.3426,0.3058,0.02,0.3464,0.3568,0.3714,0.0204
18743,0.0356,0.0764,0.401,0.3662,0.0,0.0,0.0,0.0
33893,0.3662,0.0962,0.4886,0.2556,0.0,0.0,0.0,0.0
531687,0.2212,0.1186,0.1622,0.2636,0.0002,0.0672,0.2426,0.0002
34510,0.3802,0.204,0.4108,0.267,0.4804,0.0,0.0,0.2836
34047,0.4032,0.2968,0.3618,0.1406,0.0002,0.0396,0.0154,0.0002
88526,0.491,0.0794,0.2972,0.2066,0.0004,0.0,0.0004,0.0032
8509,0.1728,0.1678,0.01,0.3392,0.0002,0.4018,0.3144,0.0002
34519,0.395,0.4524,0.16,0.1062,0.0002,0.0,0.0,0.001
76223,0.4272,0.0576,0.0238,0.3888,0.0002,0.1506,0.3432,0.0002
296887,0.3628,0.3658,0.3162,0.2902,0.0002,0.018,0.3582,0.0014
541341,0.434,0.1428,0.491,0.2608,0.0,0.0,0.0,0.0
541342,0.3262,0.1078,0.2808,0.4846,0.0,0.0,0.0,0.0
541347,0.4828,0.107,0.2162,0.4144,0.0,0.0,0.0,0.0
28091,0.0196,0.0656,0.1862,0.0502,0.0002,0.0014,0.3632,0.0002
28094,0.097,0.4262,0.2754,0.2258,0.0002,0.2426,0.3406,0.0002
313038,0.3168,0.2022,0.3388,0.3052,0.0002,0.0558,0.303,0.0002
182622,0.2536,0.2546,0.3408,0.3902,0.0002,0.0006,0.0228,0.0008
543851,0.2904,0.477,0.2352,0.3998,0.0696,0.0,0.0,0.0
543855,0.4654,0.3432,0.3576,0.106,0.059,0.0,0.0,0.0522
279979,0.4646,0.172,0.2084,0.3618,0.0002,0.0004,0.193,0.0002
174823,0.3726,0.4816,0.0736,0.182,0.0002,0.1834,0.0336,0.0002
4765,0.0838,0.2266,0.2812,0.1276,0.0,0.0,0.0,0.0
174829,0.428,0.3472,0.3946,0.3718,0.0002,0.347,0.4804,0.0002
266949,0.0988,0.2342,0.1496,0.2466,0.0,0.0,0.0,0.0
181991,0.1434,0.2618,0.397,0.1864,0.0002,0.0002,0.0244,0.0002
576477,0.2162,0.0374,0.3194,0.474,0.0178,0.0342,0.0466,0.1092
19039,0.4248,0.2056,0.254,0.4876,0.0376,0.0,0.0,0.0144
19036,0.4956,0.129,0.14,0.4678,0.0,0.0,0.0,0.0
19034,0.07,0.2312,0.4324,0.2208,0.0,0.0,0.0,0.0
19035,0.008,0.4108,0.001,0.4294,0.0002,0.0002,0.0002,0.0002
5806,0.4908,0.3868,0.0558,0.1388,0.0002,0.0592,0.446,0.0002
19030,0.0112,0.2098,0.4632,0.0764,0.0002,0.0068,0.3152,0.0014
19031,0.2084,0.3006,0.3202,0.2384,0.0,0.0,0.0,0.0
281263,0.4172,0.3772,0.3168,0.2466,0.0002,0.0738,0.0012,0.0034
116375,0.1976,0.1978,0.3448,0.4022,0.0002,0.0002,0.0014,0.0002
17371,0.2188,0.2962,0.4238,0.4088,0.4898,0.0,0.0,0.0
281260,0.4648,0.2066,0.4912,0.2606,0.0,0.0,0.0,0.0
17375,0.325,0.4784,0.298,0.1262,0.0002,0.0406,0.0518,0.0002
72127,0.2442,0.4472,0.4056,0.4466,0.0002,0.268,0.3574,0.0002
101068,0.3294,0.377,0.2102,0.1398,0.0002,0.4716,0.1334,0.0002
93390,0.0118,0.1506,0.4348,0.142,0.0002,0.0002,0.0002,0.0002
181198,0.0356,0.2804,0.1558,0.3624,0.0002,0.0002,0.0002,0.0002
436973,0.2254,0.1728,0.1042,0.3922,0.0002,0.0048,0.049,0.0002
27219,0.0142,0.4438,0.0192,0.4334,0.0002,0.0002,0.0002,0.0002
154318,0.0606,0.0074,0.2822,0.1654,0.0002,0.4592,0.0522,0.001
542063,0.4196,0.2746,0.1666,0.07,0.4964,0.0,0.0,0.002
550483,0.4554,0.2872,0.4888,0.3342,0.0002,0.0,0.0018,0.0024
550486,0.4914,0.2168,0.099,0.277,0.0,0.0,0.0,0.0
550487,0.3026,0.1848,0.1374,0.2284,0.0002,0.0,0.0,0.004
557454,0.3266,0.4234,0.2808,0.3194,0.0,0.0,0.0,0.0
16684,0.1014,0.3852,0.4982,0.0606,0.2416,0.0002,0.0002,0.053
16687,0.2302,0.1532,0.2714,0.1812,0.0012,0.0,0.0,0.0
105183,0.1034,0.0388,0.0136,0.3666,0.0244,0.0,0.2538,0.0152
559302,0.328,0.249,0.4104,0.2202,0.2416,0.0,0.0,0.2398
559305,0.274,0.0704,0.2298,0.4646,0.0,0.0,0.0,0.0
559306,0.4322,0.183,0.0646,0.0146,0.3092,0.0,0.0,0.3616
559308,0.4938,0.2532,0.4652,0.295,0.0002,0.0002,0.023,0.0002
559309,0.437,0.3634,0.322,0.1752,0.0002,0.0002,0.0002,0.0002
166877,0.482,0.2568,0.4714,0.2626,0.0002,0.0002,0.0024,0.0022
166302,0.2988,0.0836,0.01,0.0076,0.0086,0.0,0.0,0.131
2709,0.3184,0.158,0.238,0.3918,0.0,0.0,0.0,0.0
568447,0.4868,0.3122,0.1572,0.172,0.0288,0.0002,0.0102,0.0222
278941,0.4582,0.1696,0.4988,0.3086,0.0002,0.369,0.1078,0.0002
278947,0.2784,0.3482,0.1046,0.0872,0.0,0.0,0.0,0.0
9179,0.3116,0.4064,0.2546,0.3544,0.0,0.0,0.0,0.0
9175,0.1026,0.297,0.4664,0.2158,0.0,0.0,0.0,0.0012
10687,0.2662,0.136,0.1228,0.3782,0.0002,0.1352,0.1976,0.0002
16972,0.4476,0.0972,0.3944,0.099,0.0,0.0,0.0,0.0
33403,0.0376,0.1786,0.0924,0.4228,0.0,0.0,0.0,0.0
16974,0.1968,0.1996,0.238,0.323,0.0,0.0,0.0,0.0
16975,0.0608,0.3846,0.4876,0.0638,0.0,0.0,0.0,0.0
17083,0.3794,0.287,0.2372,0.253,0.3252,0.0,0.0,0.3994
17085,0.2264,0.1956,0.1302,0.1414,0.0,0.0,0.0,0.0
141807,0.3738,0.1572,0.1034,0.2504,0.0002,0.492,0.1056,0.0002
6253,0.4176,0.0948,0.0992,0.4924,0.0,0.0,0.0,0.0
33375,0.468,0.1594,0.0998,0.3472,0.0,0.0,0.0,0.0
574295,0.459,0.2458,0.094,0.2604,0.0,0.0,0.0,0.003
574293,0.005,0.1518,0.0018,0.1974,0.0002,0.0002,0.0838,0.0002
574291,0.168,0.3556,0.3076,0.1586,0.0224,0.0,0.0026,0.333
33374,0.2234,0.0638,0.171,0.0922,0.0,0.0,0.0,0.0
70301,0.4134,0.2314,0.4586,0.3444,0.0,0.0,0.0,0.0
9711,0.4242,0.312,0.3566,0.163,0.0002,0.0084,0.1036,0.0002
830,0.2126,0.1474,0.3678,0.4296,0.0002,0.4816,0.057,0.0004
831,0.3512,0.2706,0.4062,0.1806,0.0002,0.2602,0.3922,0.0002
33399,0.0636,0.4374,0.3464,0.2692,0.0002,0.0002,0.0002,0.0002
408782,0.4746,0.108,0.1958,0.0676,0.0002,0.0002,0.0038,0.0002
33391,0.4568,0.0918,0.1348,0.4252,0.1838,0.0,0.0,0.172
33390,0.091,0.4094,0.44,0.1138,0.0002,0.0002,0.1,0.0002
552022,0.4152,0.3426,0.3134,0.3174,0.0,0.0,0.0,0.0
552023,0.2362,0.1222,0.3862,0.444,0.0002,0.0,0.0,0.0
542939,0.3692,0.1454,0.0706,0.448,0.0,0.0,0.0,0.0
158926,0.2514,0.006,0.4502,0.0946,0.0002,0.0002,0.0004,0.0002
543083,0.34,0.2432,0.0326,0.0116,0.0,0.0,0.0,0.0
543087,0.1904,0.3652,0.1692,0.109,0.2866,0.0,0.0,0.0
17100,0.4238,0.2274,0.3878,0.1712,0.0002,0.0002,0.0002,0.0002
141982,0.396,0.0488,0.3104,0.3194,0.412,0.0,0.0,0.2574
3006,0.455,0.1192,0.2508,0.491,0.0002,0.1144,0.1644,0.0002
533230,0.437,0.145,0.3034,0.1972,0.0002,0.0002,0.0002,0.0002
18359,0.4122,0.106,0.1714,0.4074,0.049,0.0,0.0,0.0572
33975,0.0744,0.2786,0.3602,0.1242,0.0,0.0,0.0,0.3796
5486,0.4896,0.0772,0.4914,0.1732,0.0042,0.0,0.0,0.038
33979,0.048,0.3234,0.3314,0.2554,0.0002,0.0014,0.2504,0.0002
280733,0.2018,0.2492,0.4562,0.185,0.0,0.0,0.0,0.0156
72383,0.1982,0.097,0.3316,0.0962,0.0002,0.4026,0.287,0.0002
801998,0.035,0.124,0.0102,0.0962,0.0002,0.0002,0.0002,0.0002
170398,0.4926,0.0828,0.3276,0.39,0.0002,0.0002,0.0002,0.0002
72381,0.1732,0.161,0.301,0.0878,0.1102,0.0,0.0118,0.0844
16989,0.1018,0.1922,0.046,0.027,0.0,0.0,0.0,0.0
306270,0.1466,0.207,0.4448,0.3256,0.4696,0.0,0.0,0.004
273855,0.1152,0.1488,0.3434,0.4436,0.0014,0.0018,0.0,0.0454
542591,0.3002,0.4794,0.3468,0.078,0.1066,0.009,0.0232,0.009
28287,0.124,0.3614,0.3744,0.166,0.0002,0.1272,0.1268,0.0002
28286,0.3662,0.1568,0.3068,0.4062,0.0344,0.0,0.0006,0.0794
28283,0.3988,0.478,0.2496,0.0338,0.0002,0.0,0.0138,0.0024
296300,0.0036,0.158,0.4456,0.0554,0.0,0.0,0.0,0.0
181854,0.3884,0.2192,0.0294,0.0196,0.271,0.0,0.0,0.2306
51799,0.076,0.0152,0.194,0.3616,0.0116,0.0,0.0,0.4932
552167,0.4222,0.1824,0.4336,0.1456,0.0002,0.2436,0.4376,0.0002
50846,0.2334,0.363,0.1822,0.3774,0.0002,0.0,0.0,0.0002
50847,0.2766,0.3286,0.0138,0.002,0.0002,0.0,0.023,0.0002
267950,0.369,0.4548,0.034,0.03,0.0002,0.347,0.1222,0.0002
838307,0.2392,0.364,0.2186,0.452,0.01,0.0,0.0,0.1458
838302,0.0008,0.4306,0.1624,0.0916,0.0002,0.0036,0.0,0.1776
166462,0.059,0.4626,0.0078,0.0232,0.0002,0.0,0.0,0.0
576597,0.3412,0.3,0.4534,0.3294,0.0002,0.0,0.0,0.0
576595,0.464,0.3254,0.052,0.2128,0.0094,0.0,0.0,0.002
541627,0.4976,0.2286,0.2322,0.48,0.0002,0.012,0.3514,0.0002
50155,0.137,0.2506,0.419,0.2496,0.0002,0.0032,0.0528,0.0002
541151,0.3452,0.3194,0.4328,0.3814,0.0,0.0,0.0,0.0
50151,0.1668,0.0558,0.1424,0.2748,0.0002,0.0002,0.0028,0.0002
107934,0.0986,0.0606,0.1446,0.1566,0.0,0.0,0.0,0.0
50158,0.0064,0.2386,0.0182,0.4124,0.0002,0.0002,0.0002,0.0002
50159,0.2498,0.059,0.2012,0.426,0.0002,0.0002,0.0002,0.0002
531163,0.3454,0.0752,0.1358,0.353,0.031,0.0,0.0022,0.113
531167,0.3946,0.113,0.454,0.337,0.2806,0.0,0.0002,0.1574
576622,0.4692,0.0216,0.2216,0.2048,0.0002,0.118,0.474,0.0002
531165,0.1744,0.2012,0.4268,0.4356,0.0008,0.0,0.0,0.0038
16767,0.3414,0.2226,0.0858,0.0512,0.2806,0.0,0.0,0.047
219,0.3434,0.3364,0.3192,0.3308,0.0002,0.0192,0.1626,0.0002
171133,0.083,0.1852,0.3472,0.153,0.0788,0.0,0.0,0.1306
21855,0.4312,0.3778,0.3624,0.181,0.0002,0.099,0.2926,0.0002
21854,0.3434,0.1098,0.3544,0.2574,0.0002,0.01,0.3356,0.0002
135630,0.0004,0.3436,0.0314,0.1494,0.0002,0.0002,0.0002,0.0002
135631,0.4164,0.2386,0.0436,0.1216,0.0002,0.4624,0.3912,0.0002
19626,0.2756,0.3742,0.3258,0.4626,0.0002,0.0,0.0,0.0002
26087,0.409,0.4264,0.229,0.2696,0.0004,0.0,0.0,0.0016
