Motif,NL/AD,NL/MCI,MCI/CONV,AD/CONV,NL/ER(NL),NL/DD(NL),AD/DD(AD),AD/ER(AD)
566174,0.4736,0.0706,0.0708,0.1638,0.0004,0.0,0.0,0.0006
559134,0.2502,0.192,0.3932,0.0804,0.0,0.0076,0.001,0.0
347,0.06,0.3846,0.428,0.0108,0.0486,0.0398,0.3396,0.0002
92878,0.0212,0.173,0.3324,0.0152,0.1446,0.0002,0.271,0.0002
279210,0.0358,0.4384,0.0304,0.2864,0.0002,0.0578,0.0066,0.0002
279213,0.3412,0.1068,0.1656,0.3748,0.0,0.0,0.0,0.0
279212,0.0164,0.2482,0.0158,0.1158,0.0,0.01,0.002,0.0
16671,0.0206,0.3746,0.3646,0.0338,0.0038,0.0014,0.0742,0.0002
16670,0.0398,0.2262,0.0554,0.1132,0.3086,0.0096,0.1424,0.0056
33646,0.1314,0.3902,0.218,0.2748,0.0002,0.0002,0.0002,0.0002
42459,0.1102,0.0812,0.1088,0.1826,0.0002,0.0012,0.0106,0.0002
531070,0.4016,0.4406,0.2114,0.2344,0.1546,0.0,0.0,0.3386
576733,0.0524,0.2038,0.3102,0.1096,0.0002,0.019,0.0,0.0112
576222,0.408,0.286,0.4906,0.423,0.2268,0.0,0.0,0.447
576731,0.0928,0.4518,0.3536,0.1158,0.006,0.0,0.0,0.2652
42455,0.0668,0.3112,0.0722,0.273,0.0002,0.0,0.0,0.0024
576735,0.0916,0.0472,0.0604,0.0274,0.0002,0.0,0.0,0.0008
273015,0.2528,0.4402,0.2984,0.4198,0.0,0.0,0.0,0.0002
273019,0.1438,0.1952,0.0902,0.2618,0.046,0.0,0.4988,0.0214
100700,0.3626,0.4358,0.4654,0.3168,0.0394,0.0,0.0,0.0
547565,0.1144,0.2774,0.3286,0.4728,0.0064,0.0,0.0058,0.0018
152558,0.0678,0.1244,0.2502,0.0628,0.0002,0.0002,0.0002,0.0002
135581,0.4012,0.4804,0.3702,0.2182,0.2244,0.0,0.0016,0.2828
135582,0.009,0.2874,0.2722,0.042,0.0,0.0408,0.1168,0.387
135583,0.2254,0.3284,0.4552,0.3162,0.4828,0.0004,0.0392,0.2808
152551,0.497,0.0346,0.0826,0.439,0.0064,0.0,0.0,0.046
829166,0.2708,0.4246,0.1288,0.4142,0.0002,0.0058,0.195,0.0002
2269,0.0002,0.4614,0.081,0.0474,0.0002,0.1738,0.0692,0.0002
2263,0.0336,0.1772,0.069,0.3856,0.0002,0.4886,0.0016,0.0002
25599,0.1518,0.2058,0.1198,0.302,0.0002,0.0988,0.1342,0.0002
43501,0.0126,0.0186,0.1968,0.3808,0.0002,0.0006,0.0002,0.0002
2267,0.0258,0.0588,0.0912,0.3498,0.4332,0.0,0.0,0.0
43503,0.005,0.015,0.4008,0.3292,0.0002,0.0992,0.063,0.0002
43502,0.4646,0.3028,0.497,0.3708,0.0012,0.0,0.0,0.0024
277710,0.1998,0.4708,0.3632,0.364,0.0002,0.0002,0.0002,0.0002
418766,0.1378,0.1708,0.213,0.182,0.0002,0.0122,0.4576,0.0002
139806,0.0296,0.3358,0.0696,0.0598,0.0026,0.0002,0.0002,0.0002
281307,0.1712,0.1136,0.381,0.4768,0.0002,0.0002,0.0276,0.0002
281303,0.3114,0.1066,0.4976,0.3898,0.0164,0.0,0.0,0.4338
281309,0.101,0.3236,0.3274,0.054,0.0002,0.0002,0.0002,0.0002
281659,0.4618,0.1178,0.4626,0.0464,0.0,0.0,0.0,0.0
4813,0.0006,0.1844,0.0124,0.4378,0.0002,0.2324,0.0028,0.0002
70061,0.0414,0.1314,0.0396,0.0356,0.0002,0.0002,0.0002,0.0002
4815,0.0118,0.2668,0.0038,0.3264,0.0002,0.124,0.1356,0.0002
558443,0.0338,0.079,0.3806,0.0146,0.0,0.0,0.0,0.0
547549,0.403,0.1348,0.1662,0.4924,0.0184,0.0,0.0,0.0546
9415,0.3022,0.1308,0.3098,0.1974,0.0,0.0,0.0,0.0
535230,0.1048,0.4828,0.0846,0.0284,0.394,0.0,0.0002,0.0464
535231,0.0808,0.035,0.0352,0.0892,0.002,0.0,0.0002,0.0134
33477,0.2586,0.063,0.012,0.0934,0.1594,0.0,0.0,0.0004
33475,0.0022,0.42,0.0042,0.4516,0.0002,0.0002,0.0002,0.0002
117150,0.3348,0.0958,0.1242,0.3314,0.0002,0.0002,0.0038,0.0002
18455,0.0,0.4366,0.002,0.227,0.0,0.0152,0.0952,0.0
268700,0.0132,0.3992,0.4788,0.0074,0.001,0.0078,0.1266,0.0002
530031,0.4254,0.1974,0.3356,0.3518,0.0002,0.4464,0.297,0.0002
268702,0.467,0.1194,0.3594,0.3266,0.0004,0.0,0.0,0.0132
17726,0.174,0.0714,0.3696,0.338,0.1602,0.0,0.0,0.2454
17727,0.1316,0.3694,0.4612,0.3922,0.0844,0.0,0.0,0.3102
17723,0.4772,0.4518,0.4144,0.4188,0.0,0.0,0.0,0.0
36539,0.0646,0.2218,0.2648,0.3342,0.0002,0.0,0.0,0.0002
301518,0.0376,0.1612,0.4948,0.2264,0.0054,0.0,0.0,0.0006
85055,0.4712,0.3218,0.0768,0.2132,0.2656,0.0,0.0,0.2882
85051,0.3512,0.2976,0.198,0.2764,0.0,0.0,0.0,0.0
36027,0.0522,0.2192,0.2488,0.3968,0.0002,0.3202,0.0028,0.0002
20223,0.0404,0.173,0.4412,0.2138,0.0002,0.4362,0.333,0.0002
33219,0.0,0.1114,0.0204,0.2184,0.0,0.0002,0.0002,0.0008
84670,0.2016,0.1296,0.163,0.1662,0.0,0.0,0.0,0.004
84671,0.49,0.456,0.2012,0.2764,0.4056,0.0,0.0,0.2442
285022,0.161,0.463,0.2132,0.4812,0.2828,0.0,0.0,0.0058
5293,0.001,0.0402,0.3254,0.0422,0.0,0.0,0.0,0.0
34973,0.0158,0.3066,0.3774,0.0942,0.0956,0.0,0.0,0.0
34974,0.0818,0.357,0.0992,0.2818,0.0454,0.0,0.0,0.0
34975,0.2068,0.297,0.1122,0.2666,0.006,0.223,0.0,0.2366
168862,0.3238,0.362,0.2304,0.4586,0.0002,0.432,0.4316,0.0002
108958,0.3594,0.1388,0.2752,0.1262,0.0396,0.0,0.0,0.1644
270909,0.0212,0.3652,0.2536,0.0526,0.0,0.0028,0.0018,0.0
537565,0.472,0.1724,0.1826,0.486,0.0002,0.2948,0.17,0.0002
560302,0.399,0.3506,0.3382,0.3548,0.0002,0.0,0.0296,0.0002
560303,0.14,0.4156,0.2134,0.3804,0.0002,0.0,0.0,0.0002
18637,0.0028,0.1138,0.0362,0.3746,0.0002,0.0322,0.0142,0.0002
269031,0.008,0.4304,0.3816,0.0134,0.1282,0.0,0.0004,0.0002
269035,0.37,0.1072,0.4146,0.1608,0.0002,0.0002,0.0952,0.0002
18631,0.1584,0.2496,0.2162,0.2082,0.0,0.0,0.0,0.0
269037,0.1422,0.1834,0.1618,0.1836,0.0002,0.2064,0.3892,0.0002
269038,0.4684,0.0364,0.4924,0.0242,0.0002,0.178,0.4856,0.0002
269039,0.3726,0.1002,0.1778,0.3844,0.0002,0.0002,0.0042,0.0002
18639,0.2922,0.2288,0.3214,0.2706,0.0504,0.0,0.0,0.2218
18638,0.0596,0.2948,0.1444,0.0108,0.0002,0.0,0.0,0.0002
72639,0.4764,0.3436,0.2454,0.3818,0.0002,0.4842,0.345,0.0002
72638,0.0882,0.0128,0.1298,0.259,0.1614,0.0,0.0002,0.0408
529979,0.0012,0.023,0.023,0.0026,0.0,0.0,0.0,0.0
529759,0.0952,0.377,0.4702,0.2,0.0002,0.4492,0.0112,0.0008
563647,0.1898,0.3282,0.2484,0.327,0.0002,0.0,0.0126,0.0002
296395,0.1572,0.1894,0.3164,0.1138,0.0,0.0,0.0,0.003
541419,0.0934,0.4956,0.3068,0.2332,0.0,0.0,0.0,0.0706
142573,0.052,0.005,0.0334,0.1208,0.0002,0.1894,0.0474,0.0002
142571,0.0326,0.3544,0.3264,0.0852,0.0002,0.0116,0.0296,0.0002
142575,0.1424,0.0894,0.116,0.1834,0.0002,0.0002,0.0046,0.0002
142574,0.0462,0.1786,0.0424,0.1468,0.0002,0.0002,0.0002,0.0002
33054,0.2132,0.1244,0.0174,0.334,0.2264,0.0002,0.0414,0.0006
100575,0.1054,0.1936,0.469,0.3012,0.0606,0.0002,0.0,0.1448
829902,0.2018,0.1352,0.0144,0.0452,0.0022,0.0074,0.0,0.0086
4383,0.0906,0.4706,0.3808,0.4174,0.0002,0.0002,0.0002,0.0002
4382,0.0568,0.2938,0.2286,0.2874,0.0002,0.0002,0.0002,0.0002
4380,0.0938,0.1584,0.0528,0.2464,0.0002,0.0002,0.0002,0.0002
1371,0.3032,0.1806,0.3156,0.0366,0.0002,0.0002,0.0002,0.0002
640670,0.374,0.2406,0.495,0.4136,0.0106,0.0,0.0,0.1674
266703,0.0364,0.1194,0.0074,0.255,0.0002,0.0002,0.004,0.0002
266702,0.0068,0.1654,0.0014,0.425,0.0002,0.0196,0.0032,0.0002
266701,0.0004,0.2398,0.0146,0.369,0.0002,0.0002,0.0002,0.0002
533094,0.0132,0.2262,0.0514,0.0814,0.0002,0.0268,0.0014,0.0002
542781,0.085,0.1306,0.0266,0.1546,0.0,0.0,0.0,0.0
533097,0.0322,0.3852,0.0652,0.1282,0.0,0.001,0.0048,0.0
533093,0.0538,0.4144,0.3966,0.145,0.0,0.0,0.0,0.0006
11374,0.0546,0.4146,0.026,0.3118,0.0002,0.0002,0.0002,0.0002
533098,0.0014,0.2408,0.1174,0.075,0.0,0.0006,0.008,0.0
19419,0.3244,0.4338,0.0524,0.1442,0.0002,0.0036,0.1096,0.0002
103374,0.131,0.277,0.4256,0.2108,0.0194,0.0002,0.2362,0.0114
19148,0.0134,0.3826,0.0752,0.2184,0.0004,0.0718,0.2638,0.0002
19146,0.3962,0.4228,0.1948,0.1936,0.0,0.0,0.0,0.0
19147,0.1724,0.1022,0.256,0.3532,0.0002,0.0,0.0026,0.0002
19145,0.012,0.1768,0.1038,0.4296,0.0002,0.0002,0.0002,0.0002
91519,0.4446,0.3762,0.2444,0.197,0.0002,0.393,0.4884,0.0002
19143,0.3882,0.2594,0.3376,0.4664,0.4736,0.0,0.0,0.3092
19141,0.0014,0.1224,0.0864,0.3752,0.0,0.0,0.0,0.0
107870,0.0998,0.2198,0.1988,0.0002,0.2106,0.0,0.0,0.0044
575854,0.393,0.1648,0.205,0.4484,0.0002,0.0002,0.0196,0.0002
575855,0.1838,0.2134,0.4482,0.1704,0.2704,0.0,0.0,0.173
281821,0.0142,0.1198,0.4132,0.1082,0.0002,0.0002,0.0002,0.0002
281823,0.4062,0.4282,0.081,0.169,0.0002,0.006,0.0028,0.0006
281534,0.0688,0.0242,0.3094,0.4298,0.0008,0.0,0.0,0.0932
145102,0.2266,0.3438,0.4184,0.1788,0.2518,0.0,0.0,0.3006
35447,0.126,0.0636,0.3984,0.4522,0.0002,0.0002,0.0002,0.0002
825063,0.3986,0.1974,0.2456,0.048,0.0002,0.0002,0.0028,0.0002
165580,0.1742,0.2644,0.2098,0.2412,0.0002,0.1732,0.2112,0.0002
181710,0.1328,0.4546,0.4486,0.1002,0.0002,0.373,0.102,0.0002
51614,0.073,0.243,0.1956,0.4278,0.0002,0.3478,0.1356,0.0002
51615,0.0278,0.099,0.0944,0.4574,0.0002,0.0,0.0,0.0002
154045,0.2604,0.4828,0.4962,0.098,0.0002,0.162,0.3644,0.0002
25438,0.2872,0.2116,0.3896,0.4328,0.0042,0.0,0.0,0.1636
148313,0.217,0.2626,0.109,0.3258,0.0,0.0156,0.0,0.0
148315,0.2214,0.2848,0.1654,0.3714,0.0,0.0,0.0,0.0
148314,0.2892,0.4544,0.162,0.436,0.0,0.0072,0.0,0.0
152942,0.3416,0.4298,0.1974,0.0348,0.0002,0.0366,0.0588,0.0002
707022,0.229,0.0176,0.122,0.4316,0.0002,0.0052,0.0002,0.0002
559270,0.0578,0.073,0.047,0.1406,0.0,0.0,0.0,0.0124
559273,0.0024,0.2422,0.1056,0.0092,0.0,0.0,0.0,0.0
559274,0.1362,0.186,0.016,0.4462,0.0002,0.0002,0.0002,0.0002
559277,0.0988,0.303,0.4628,0.2712,0.0,0.0,0.0,0.0
166589,0.4856,0.2922,0.4166,0.4214,0.0082,0.0,0.0,0.0246
562894,0.0892,0.4656,0.4038,0.3662,0.4868,0.0,0.0,0.006
558059,0.1974,0.3712,0.1858,0.352,0.0002,0.3164,0.0308,0.0018
85195,0.0442,0.1094,0.0846,0.06,0.0,0.0,0.0,0.0002
559765,0.2672,0.0122,0.3032,0.06,0.0,0.0,0.0,0.0
34951,0.0166,0.229,0.0194,0.268,0.0002,0.0002,0.0002,0.0002
93919,0.4336,0.1648,0.334,0.2876,0.0002,0.0022,0.0202,0.0002
93918,0.3084,0.3796,0.214,0.2272,0.0002,0.1414,0.4992,0.0002
550606,0.3674,0.3138,0.0286,0.1782,0.0002,0.0,0.0008,0.0002
85199,0.2196,0.197,0.362,0.0196,0.0002,0.0028,0.0022,0.0002
173790,0.1418,0.3724,0.1084,0.035,0.19,0.0,0.0,0.0948
16803,0.0996,0.3094,0.0508,0.2878,0.0,0.0,0.0,0.0
117335,0.1754,0.4744,0.3634,0.065,0.4442,0.0,0.0058,0.0438
16805,0.0,0.1834,0.0352,0.037,0.0,0.1252,0.4934,0.0
535007,0.2996,0.1554,0.1596,0.1796,0.0226,0.0,0.0,0.4352
6367,0.1264,0.4772,0.4258,0.034,0.0044,0.0,0.0,0.454
564335,0.4542,0.4824,0.2508,0.2224,0.018,0.0,0.0,0.09
564334,0.3208,0.1822,0.2268,0.3642,0.0002,0.0,0.0006,0.0002
564447,0.0058,0.171,0.2764,0.1366,0.0002,0.3356,0.0002,0.0002
574815,0.331,0.0036,0.1404,0.1438,0.0022,0.0,0.0,0.0528
574814,0.377,0.1074,0.1472,0.4636,0.0002,0.0142,0.3268,0.0002
142014,0.3822,0.0874,0.1544,0.4366,0.0002,0.055,0.386,0.0002
142015,0.2194,0.2656,0.3616,0.4162,0.0002,0.4942,0.0006,0.1156
18843,0.26,0.2972,0.103,0.0982,0.0002,0.0,0.0,0.0002
546142,0.0932,0.0452,0.2448,0.3524,0.0002,0.0,0.0,0.003
546143,0.0378,0.3688,0.4276,0.2196,0.0002,0.1098,0.0,0.0282
18846,0.4332,0.248,0.4558,0.1708,0.0002,0.3622,0.2852,0.0002
18847,0.0074,0.4476,0.3234,0.0192,0.0018,0.0,0.0,0.0002
84061,0.0118,0.2396,0.4406,0.039,0.0,0.0,0.0,0.0
26966,0.3688,0.0952,0.1098,0.3754,0.4018,0.0094,0.0,0.1738
550310,0.3568,0.4908,0.2382,0.1678,0.0,0.0,0.0,0.0
531659,0.2324,0.272,0.3172,0.1818,0.0002,0.0002,0.0032,0.0002
342478,0.3324,0.2428,0.0284,0.0044,0.0004,0.0084,0.4042,0.0002
3230,0.0182,0.2262,0.0694,0.4978,0.0002,0.0,0.001,0.0002
3231,0.0306,0.1192,0.101,0.4096,0.0002,0.0,0.0,0.0002
5198,0.2642,0.3668,0.3638,0.2124,0.0,0.0,0.0,0.0
546491,0.0014,0.4312,0.4622,0.0026,0.0022,0.0078,0.2428,0.0002
546493,0.0308,0.2684,0.4976,0.013,0.0002,0.2464,0.1128,0.0002
546494,0.2194,0.3906,0.171,0.2726,0.0004,0.0,0.0002,0.013
546495,0.0688,0.1234,0.2948,0.013,0.0602,0.0,0.1016,0.0016
149597,0.0154,0.4256,0.0828,0.2464,0.0,0.0,0.0,0.0
138479,0.0962,0.1044,0.004,0.2954,0.0002,0.0002,0.0002,0.0002
138478,0.0436,0.2882,0.0414,0.2432,0.0002,0.0002,0.0002,0.0002
138477,0.0058,0.2738,0.0208,0.2376,0.0002,0.0366,0.0004,0.0002
138475,0.0798,0.1326,0.0126,0.2582,0.0002,0.0002,0.0002,0.0002
40319,0.0874,0.0494,0.4038,0.37,0.0002,0.0018,0.1078,0.0002
275406,0.1446,0.1662,0.1614,0.1658,0.0002,0.0002,0.0002,0.0002
538350,0.2106,0.06,0.2456,0.4396,0.0002,0.4228,0.0498,0.0002
538351,0.1142,0.2046,0.0962,0.423,0.1224,0.0,0.0,0.0066
529567,0.0176,0.0974,0.0192,0.0924,0.0,0.0,0.0,0.0256
529566,0.3908,0.0096,0.0426,0.2006,0.0,0.0,0.0,0.0
169582,0.0492,0.3402,0.1978,0.0208,0.0002,0.1746,0.102,0.0002
164757,0.126,0.1814,0.4884,0.0264,0.0,0.0,0.0,0.0
268511,0.1568,0.1796,0.3872,0.2886,0.3622,0.0,0.0,0.0072
76766,0.2462,0.469,0.46,0.297,0.0378,0.0,0.0,0.084
164758,0.0474,0.4594,0.3948,0.041,0.0,0.0544,0.0176,0.0
34899,0.0,0.4978,0.0212,0.035,0.0008,0.0002,0.0002,0.0002
568478,0.384,0.0928,0.0816,0.4236,0.0068,0.0,0.0,0.0034
34892,0.1894,0.2488,0.0392,0.016,0.056,0.0,0.0,0.476
175325,0.4166,0.3646,0.3244,0.2826,0.0002,0.0,0.0024,0.0002
175326,0.4042,0.3352,0.2752,0.1316,0.3502,0.0,0.0,0.4218
826574,0.1024,0.3976,0.4994,0.1892,0.0002,0.0664,0.1758,0.0002
826575,0.347,0.4062,0.4464,0.4352,0.0002,0.0,0.0002,0.0056
117151,0.396,0.4346,0.341,0.4892,0.0002,0.1278,0.4582,0.0002
549782,0.3234,0.4446,0.1006,0.0642,0.0038,0.016,0.0004,0.0
5503,0.2984,0.2744,0.3696,0.2788,0.0002,0.0144,0.1958,0.0002
18155,0.2334,0.4792,0.0606,0.004,0.0002,0.0,0.0,0.0002
183527,0.452,0.2214,0.2858,0.1638,0.0002,0.0002,0.0018,0.0002
87607,0.103,0.3758,0.393,0.2872,0.0002,0.0002,0.01,0.0002
530525,0.3216,0.1376,0.1034,0.341,0.0,0.0,0.0,0.0
542,0.0,0.1188,0.0348,0.005,0.0,0.0002,0.0002,0.081
156535,0.2666,0.225,0.4652,0.368,0.0002,0.0,0.0002,0.0002
169326,0.0732,0.2508,0.3804,0.272,0.0006,0.013,0.1516,0.0002
181966,0.2022,0.163,0.1628,0.2652,0.0002,0.1032,0.349,0.0002
991,0.0058,0.086,0.1672,0.2876,0.0002,0.0,0.018,0.0002
355053,0.0058,0.2648,0.0922,0.0018,0.026,0.0,0.0176,0.0002
279454,0.1934,0.0208,0.1974,0.1346,0.0,0.0,0.0,0.2186
279452,0.042,0.4954,0.0594,0.3488,0.0002,0.042,0.0436,0.4476
279451,0.3472,0.0586,0.4628,0.1664,0.0002,0.0002,0.0078,0.0002
15054,0.2676,0.2302,0.0332,0.2086,0.0086,0.0,0.0,0.011
557805,0.11,0.098,0.2798,0.2772,0.0002,0.0,0.0,0.0896
557807,0.4314,0.4796,0.2122,0.1176,0.0002,0.2042,0.41,0.0002
557806,0.4102,0.1284,0.0904,0.4558,0.0002,0.0002,0.0002,0.0002
267868,0.0584,0.2536,0.2472,0.4468,0.0,0.0,0.0,0.0
557803,0.34,0.3576,0.4006,0.3382,0.0002,0.0,0.0,0.0002
3823,0.0002,0.2678,0.015,0.028,0.0002,0.0002,0.0002,0.0002
3822,0.0002,0.2058,0.0002,0.0336,0.0002,0.0004,0.0002,0.0002
5471,0.1298,0.4142,0.4622,0.2976,0.0002,0.0004,0.0386,0.0002
173006,0.3992,0.257,0.191,0.0558,0.0002,0.0736,0.0276,0.0002
9151,0.113,0.157,0.4414,0.2634,0.0002,0.0,0.0,0.0004
72110,0.1524,0.3754,0.4532,0.1856,0.0002,0.0,0.3432,0.0002
557787,0.483,0.2398,0.3428,0.1406,0.0,0.0,0.0,0.0
279983,0.2224,0.3356,0.4234,0.0694,0.1856,0.0,0.0,0.0354
279982,0.2162,0.2278,0.4964,0.0502,0.0002,0.0,0.0012,0.0002
10334,0.0374,0.3032,0.1496,0.0468,0.0,0.1722,0.0016,0.0
279235,0.1816,0.2898,0.0076,0.4094,0.445,0.0012,0.0002,0.0002
92639,0.2336,0.0998,0.2484,0.1374,0.0002,0.0004,0.0014,0.0002
541208,0.0038,0.4334,0.0002,0.3934,0.0,0.312,0.1132,0.0
363,0.003,0.1576,0.3412,0.0878,0.0,0.0,0.0,0.0
100494,0.374,0.096,0.2078,0.4148,0.016,0.0024,0.0014,0.1798
576714,0.228,0.0758,0.1996,0.3826,0.0002,0.002,0.0072,0.0002
576716,0.0354,0.222,0.2916,0.1092,0.0002,0.0002,0.0014,0.0002
576710,0.4932,0.3936,0.4876,0.4268,0.0002,0.0,0.0068,0.0002
576711,0.2148,0.3804,0.4626,0.3968,0.0002,0.0142,0.0198,0.0002
576713,0.0648,0.1158,0.3726,0.2672,0.0002,0.0,0.0,0.0108
19605,0.0188,0.442,0.3958,0.0362,0.0,0.0,0.0,0.0
19607,0.2736,0.0532,0.143,0.4668,0.0334,0.0,0.0,0.0
680887,0.481,0.1252,0.0736,0.2918,0.0002,0.0006,0.022,0.0002
576718,0.0142,0.2474,0.4496,0.0802,0.0002,0.004,0.0046,0.0002
576719,0.0026,0.3794,0.4052,0.143,0.0002,0.3198,0.0334,0.0002
19603,0.0192,0.4556,0.3074,0.0402,0.0,0.0,0.0,0.0
70094,0.0506,0.4266,0.42,0.0568,0.0002,0.0002,0.0002,0.0002
149867,0.4262,0.1698,0.0572,0.484,0.0,0.0,0.0,0.0
6172,0.0048,0.4394,0.0138,0.1818,0.0,0.0004,0.0004,0.0
50919,0.0052,0.0432,0.2624,0.3002,0.0002,0.0002,0.0002,0.0002
10989,0.2598,0.4492,0.1364,0.4208,0.0002,0.0,0.0,0.0002
153950,0.3762,0.3786,0.2186,0.0204,0.366,0.0,0.0,0.139
10987,0.0236,0.4824,0.1558,0.2254,0.0002,0.0294,0.1222,0.0002
10983,0.0836,0.1992,0.1446,0.4098,0.0034,0.0,0.0,0.288
539742,0.424,0.3216,0.1268,0.2808,0.0002,0.169,0.0362,0.0002
642206,0.0572,0.4652,0.2246,0.297,0.0002,0.0188,0.0104,0.0002
135566,0.0264,0.4928,0.4334,0.0138,0.0,0.08,0.151,0.0
829100,0.1996,0.2756,0.1152,0.2744,0.3964,0.0,0.0,0.051
75981,0.0838,0.4722,0.2034,0.318,0.0006,0.0382,0.196,0.0002
75982,0.0048,0.0984,0.0078,0.053,0.0,0.0154,0.036,0.0008
75983,0.151,0.1128,0.057,0.4636,0.0,0.0,0.0,0.0
2205,0.0006,0.4546,0.0472,0.116,0.3878,0.0,0.0,0.0
2206,0.0094,0.2046,0.004,0.3526,0.0,0.0,0.0,0.0
2207,0.0292,0.157,0.0456,0.4388,0.0002,0.0,0.0,0.2502
683166,0.2366,0.1188,0.4352,0.4562,0.0936,0.0,0.0064,0.111
576375,0.4186,0.4494,0.091,0.1624,0.057,0.0002,0.004,0.0752
538295,0.2946,0.141,0.1706,0.2792,0.0016,0.0002,0.0,0.0838
297167,0.1428,0.4846,0.378,0.273,0.0,0.0,0.0,0.0
297166,0.3284,0.3742,0.3052,0.1488,0.0002,0.0,0.0,0.0002
297165,0.078,0.1626,0.0032,0.4272,0.0002,0.0636,0.1754,0.0002
559515,0.1474,0.0612,0.2454,0.2312,0.131,0.0152,0.1448,0.011
418749,0.3748,0.3994,0.2966,0.4334,0.0004,0.0,0.0006,0.0224
166911,0.1358,0.4754,0.3738,0.0918,0.0002,0.2416,0.0004,0.0224
559516,0.2696,0.1202,0.071,0.159,0.0002,0.1836,0.3506,0.0002
75182,0.0462,0.4656,0.2306,0.207,0.196,0.323,0.4952,0.0028
75183,0.3106,0.375,0.4276,0.4824,0.2988,0.0,0.0,0.0626
559519,0.2464,0.4782,0.0138,0.1024,0.139,0.0,0.0,0.4056
559518,0.355,0.1708,0.429,0.266,0.0366,0.0,0.0,0.0402
418747,0.0774,0.077,0.2404,0.2504,0.0002,0.1346,0.069,0.0002
41963,0.076,0.464,0.158,0.2,0.0002,0.0,0.0,0.0002
41965,0.0292,0.327,0.1118,0.4184,0.0002,0.277,0.2636,0.0002
17299,0.3196,0.1088,0.4876,0.2262,0.0008,0.013,0.0004,0.0022
41967,0.0014,0.185,0.0834,0.1408,0.0002,0.4436,0.0602,0.0002
41966,0.061,0.3614,0.0704,0.3976,0.0002,0.0002,0.0578,0.0002
4831,0.0196,0.1126,0.0528,0.1168,0.0002,0.0,0.0046,0.0002
547566,0.4712,0.4458,0.2752,0.291,0.0002,0.0018,0.012,0.0006
4525,0.0018,0.4424,0.1258,0.0472,0.0436,0.0082,0.0404,0.0006
547563,0.3716,0.4984,0.2954,0.4684,0.0002,0.0,0.0,0.0018
9439,0.2912,0.4934,0.4092,0.2272,0.491,0.0,0.0,0.0
33189,0.0,0.0834,0.0256,0.0608,0.0,0.4022,0.1882,0.0
535214,0.096,0.4554,0.2532,0.0336,0.0002,0.0,0.083,0.0002
33182,0.0178,0.4564,0.3324,0.0404,0.0,0.0,0.0,0.0
33183,0.0438,0.4922,0.2702,0.1934,0.0,0.0,0.0,0.0
33181,0.0462,0.2564,0.3352,0.246,0.0,0.0,0.0,0.0
33187,0.1046,0.4592,0.071,0.4368,0.0,0.0078,0.0,0.0
182654,0.4358,0.1942,0.452,0.2634,0.0034,0.0,0.0,0.152
550294,0.2384,0.0672,0.1088,0.3106,0.0,0.0,0.0,0.0
36007,0.432,0.321,0.1548,0.2196,0.2422,0.0,0.0,0.3132
287694,0.2244,0.1216,0.1066,0.1944,0.0066,0.0074,0.0,0.0608
550298,0.0038,0.3704,0.4262,0.021,0.0,0.0,0.0002,0.0614
8637,0.0016,0.3818,0.1148,0.1128,0.0048,0.0,0.0012,0.0078
271958,0.4896,0.2036,0.1602,0.4448,0.0,0.0,0.0,0.0
271957,0.3,0.1704,0.4218,0.1648,0.0002,0.0002,0.0002,0.0002
84654,0.25,0.4382,0.4958,0.176,0.0228,0.0,0.0,0.227
84655,0.2914,0.0332,0.4392,0.0704,0.0002,0.0934,0.184,0.0002
84651,0.0444,0.3768,0.0686,0.1878,0.0002,0.0002,0.0002,0.0002
34958,0.0212,0.4776,0.4212,0.0722,0.0002,0.035,0.0,0.0006
34959,0.308,0.4534,0.3278,0.4658,0.0002,0.3356,0.3332,0.0002
34950,0.0014,0.4184,0.0002,0.3942,0.0002,0.0002,0.0002,0.0002
547175,0.2734,0.3612,0.2952,0.1784,0.3356,0.0,0.0,0.0062
34952,0.0734,0.2938,0.432,0.0246,0.0002,0.0018,0.0002,0.0002
34956,0.0068,0.2744,0.4286,0.0058,0.0002,0.0068,0.0,0.0002
7335,0.1682,0.4148,0.4508,0.1222,0.0,0.0,0.0,0.0
9294,0.001,0.3854,0.0424,0.024,0.0,0.0,0.0,0.0
7339,0.0282,0.4944,0.0704,0.2838,0.0002,0.0002,0.0002,0.0002
33450,0.069,0.442,0.012,0.3284,0.0002,0.0806,0.0078,0.0002
33452,0.0532,0.4386,0.1684,0.2086,0.0,0.0,0.0,0.0
33453,0.0328,0.0664,0.3064,0.124,0.0,0.0,0.0,0.0
668647,0.3016,0.1502,0.2956,0.2936,0.0008,0.0016,0.0016,0.0014
566638,0.2866,0.3404,0.2334,0.152,0.0094,0.0,0.0,0.1568
172989,0.093,0.4676,0.104,0.3358,0.02,0.0,0.0,0.341
532841,0.0004,0.0468,0.1134,0.3224,0.0,0.0,0.0,0.0
184046,0.4902,0.147,0.2684,0.1002,0.0002,0.0002,0.0002,0.0002
288206,0.1286,0.1774,0.3686,0.2694,0.0054,0.0,0.0,0.3968
537502,0.0332,0.1644,0.0848,0.1708,0.0002,0.0692,0.3706,0.0002
174750,0.3278,0.4248,0.327,0.4484,0.0002,0.2566,0.0278,0.0002
33230,0.462,0.0904,0.034,0.3882,0.0002,0.0002,0.0036,0.0002
33231,0.4982,0.0916,0.1002,0.3322,0.0002,0.0008,0.2412,0.0002
