Motifs:     Frequencies:
543863      0.00%
279533      0.00%
51631       0.00%
531663      0.00%
117159      0.00%
43758       0.00%
157342      0.00%
564423      0.00%
541627      0.00%
135663      0.00%
104862      0.00%
52443       0.00%
824229      0.00%
552135      0.00%
72031       0.00%
70637       0.00%
43483       0.00%
560191      0.00%
13294       0.00%
546103      0.00%
838309      0.00%
140269      0.00%
142574      0.00%
36477       0.00%
116391      0.00%
50107       0.00%
281807      0.00%
139759      0.00%
50158       0.00%
43453       0.00%
829868      0.00%
281837      0.00%
26237       0.00%
136174      0.00%
824169      0.00%
812490      0.00%
138363      0.00%
549751      0.00%
183454      0.00%
104039      0.00%
170350      0.00%
836522      0.00%
138423      0.00%
52455       0.00%
36574       0.00%
272047      0.00%
21991       0.00%
136119      0.00%
561975      0.00%
559455      0.00%
142573      0.00%
117447      0.00%
72767       0.00%
50141       0.00%
563879      0.00%
52383       0.00%
70111       0.00%
557551      0.00%
109166      0.00%
104814      0.00%
140253      0.00%
136059      0.00%
829898      0.00%
273007      0.00%
156535      0.00%
557807      0.00%
72941       0.00%
52335       0.00%
3567        0.00%
21919       0.00%
87454       0.00%
558011      0.00%
72367       0.00%
35071       0.00%
530031      0.00%
18363       0.00%
271167      0.00%
559791      0.00%
158397      0.00%
138478      0.00%
542959      0.00%
558061      0.00%
560311      0.00%
19319       0.00%
87447       0.00%
563607      0.00%
541559      0.00%
2943        0.00%
3327        0.00%
109214      0.00%
87399       0.00%
830057      0.00%
836501      0.00%
281663      0.00%
21343       0.00%
279534      0.00%
35767       0.00%
27511       0.00%
279483      0.00%
560335      0.00%
546487      0.00%
50039       0.00%
86871       0.00%
575214      0.00%
144286      0.00%
78750       0.00%
551613      0.00%
279517      0.00%
152990      0.00%
28027       0.00%
279359      0.00%
38623       0.00%
268222      0.00%
139743      0.00%
281838      0.00%
51919       0.00%
3551        0.00%
170462      0.00%
21375       0.00%
279479      0.00%
21871       0.00%
837022      0.00%
537575      0.00%
670110      0.00%
576183      0.00%
145133      0.00%
28030       0.00%
836403      0.00%
168925      0.00%
38367       0.00%
568557      0.00%
138431      0.00%
238494      0.00%
152439      0.00%
537581      0.00%
51679       0.00%
558045      0.00%
836556      0.00%
552123      0.00%
538235      0.00%
550519      0.00%
26095       0.00%
549687      0.00%
273631      0.00%
1023        0.00%
670366      0.00%
218014      0.00%
838302      0.00%
705438      0.00%
574423      0.00%
547517      0.00%
559551      0.00%
273135      0.00%
156541      0.00%
51163       0.00%
538302      0.00%
169431      0.00%
838350      0.00%
117151      0.00%
697758      0.00%
575101      0.00%
801998      0.00%
26494       0.00%
116031      0.00%
558062      0.00%
562811      0.00%
615374      0.00%
297455      0.00%
52183       0.00%
43487       0.00%
552111      0.00%
576187      0.00%
52343       0.00%
560366      0.00%
281055      0.00%
28091       0.00%
575159      0.00%
567933      0.00%
156647      0.00%
576063      0.00%
173783      0.00%
546535      0.00%
5887        0.00%
563901      0.00%
269039      0.00%
838860      0.00%
20095       0.00%
546523      0.00%
406478      0.00%
157117      0.00%
175341      0.00%
669342      0.00%
168935      0.00%
576671      0.00%
173687      0.00%
157054      0.00%
274158      0.00%
539358      0.00%
552157      0.00%
157149      0.00%
156638      0.00%
156653      0.00%
568043      0.00%
707022      0.00%
72638       0.00%
52187       0.00%
19423       0.00%
634014      0.00%
26079       0.00%
281821      0.00%
575183      0.00%
235982      0.00%
156637      0.00%
549853      0.00%
297439      0.00%
547566      0.00%
298734      0.00%
170685      0.00%
563895      0.00%
682654      0.00%
560349      0.00%
146621      0.00%
576215      0.00%
166782      0.00%
563835      0.00%
564335      0.00%
605342      0.00%
28023       0.00%
550589      0.00%
545647      0.00%
152957      0.00%
617678      0.00%
173031      0.00%
550583      0.00%
546367      0.00%
574439      0.00%
182973      0.00%
141951      0.00%
25583       0.00%
612766      0.00%
546415      0.00%
838094      0.00%
164799      0.00%
268927      0.00%
562909      0.00%
826062      0.00%
28343       0.00%
567997      0.00%
150462      0.00%
137967      0.00%
165869      0.00%
416206      0.00%
543983      0.00%
150143      0.00%
182909      0.00%
551614      0.00%
146109      0.00%
563933      0.00%
567995      0.00%
547518      0.00%
150493      0.00%
576238      0.00%
575099      0.00%
18175       0.00%
551263      0.00%
538299      0.00%
538231      0.00%
25471       0.00%
149951      0.00%
538301      0.00%
145853      0.00%
173757      0.00%
676814      0.00%
694734      0.00%
576719      0.00%
811982      0.00%
101567      0.00%
34559       0.00%
153069      0.00%
173790      0.00%
551547      0.00%
240334      0.00%
3823        0.00%
169694      0.00%
181886      0.00%
633502      0.00%
566237      0.00%
576747      0.00%
531167      0.00%
371406      0.00%
150509      0.00%
84703       0.00%
116063      0.00%
36287       0.00%
39647       0.00%
681630      0.00%
436686      0.00%
813774      0.00%
640414      0.00%
26590       0.00%
543199      0.00%
152557      0.00%
158167      0.00%
551999      0.00%
534975      0.00%
181629      0.00%
642206      0.00%
18303       0.00%
539319      0.00%
152446      0.00%
550463      0.00%
141695      0.00%
51951       0.00%
149438      0.00%
174455      0.00%
697246      0.00%
104855      0.00%
144349      0.00%
20207       0.00%
541679      0.00%
158333      0.00%
72911       0.00%
566253      0.00%
18399       0.00%
28347       0.00%
539371      0.00%
538334      0.00%
169437      0.00%
567998      0.00%
552173      0.00%
551611      0.00%
181207      0.00%
100222      0.00%
181630      0.00%
562925      0.00%
564455      0.00%
539323      0.00%
36543       0.00%
531647      0.00%
615326      0.00%
28382       0.00%
42719       0.00%
574427      0.00%
568439      0.00%
547279      0.00%
558007      0.00%
19327       0.00%
547487      0.00%
548071      0.00%
247454      0.00%
530911      0.00%
166894      0.00%
183006      0.00%
603550      0.00%
296941      0.00%
36223       0.00%
343246      0.00%
116335      0.00%
297965      0.00%
88479       0.00%
101310      0.00%
539867      0.00%
612814      0.00%
36479       0.00%
549851      0.00%
183517      0.00%
72415       0.00%
535279      0.00%
52861       0.00%
52462       0.00%
550590      0.00%
811934      0.00%
51839       0.00%
39391       0.00%
273087      0.00%
25983       0.00%
408270      0.00%
551519      0.00%
26335       0.00%
153213      0.00%
181879      0.00%
706974      0.00%
575087      0.00%
705950      0.00%
694990      0.00%
576095      0.00%
141246      0.00%
550587      0.00%
559038      0.00%
420558      0.00%
810190      0.00%
567019      0.00%
566971      0.00%
28142       0.00%
173431      0.00%
529151      0.00%
693198      0.00%
546429      0.00%
100831      0.00%
547231      0.00%
546539      0.00%
566247      0.00%
576219      0.00%
26558       0.00%
165854      0.00%
830158      0.00%
633550      0.00%
567005      0.00%
568541      0.00%
174462      0.00%
551639      0.00%
165853      0.00%
379598      0.00%
7039        0.00%
137150      0.00%
552151      0.00%
171229      0.00%
604878      0.00%
158957      0.00%
158141      0.00%
181117      0.00%
575903      0.00%
576237      0.00%
563927      0.00%
181981      0.00%
70127       0.00%
145117      0.00%
563775      0.00%
546526      0.00%
170711      0.00%
566907      0.00%
529215      0.00%
152542      0.00%
615838      0.00%
40159       0.00%
42479       0.00%
182999      0.00%
566974      0.00%
545631      0.00%
76511       0.00%
576119      0.00%
546525      0.00%
416462      0.00%
181213      0.00%
552055      0.00%
234398      0.00%
354766      0.00%
142527      0.00%
140015      0.00%
248526      0.00%
142270      0.00%
568558      0.00%
38383       0.00%
22239       0.00%
576222      0.00%
566235      0.00%
169454      0.00%
170718      0.00%
182910      0.00%
183015      0.00%
682702      0.00%
575919      0.00%
17663       0.00%
72127       0.00%
142317      0.00%
170365      0.00%
157165      0.00%
679070      0.00%
551583      0.00%
693918      0.00%
173438      0.00%
551661      0.00%
807881      0.00%
576125      0.00%
670926      0.00%
101103      0.00%
807886      0.00%
545773      0.00%
543967      0.00%
84447       0.00%
562926      0.00%
171133      0.00%
19935       0.00%
678350      0.00%
52951       0.00%
538331      0.00%
432590      0.00%
72895       0.00%
157053      0.00%
144877      0.00%
173806      0.00%
248478      0.00%
298175      0.00%
564287      0.00%
248270      0.00%
678558      0.00%
296830      0.00%
617118      0.00%
545711      0.00%
144862      0.00%
693662      0.00%
669086      0.00%
562151      0.00%
20159       0.00%
141791      0.00%
575213      0.00%
169342      0.00%
138479      0.00%
629454      0.00%
414670      0.00%
52919       0.00%
235166      0.00%
158935      0.00%
367054      0.00%
157406      0.00%
273374      0.00%
547515      0.00%
154301      0.00%
273023      0.00%
170733      0.00%
340942      0.00%
157159      0.00%
181623      0.00%
679118      0.00%
28379       0.00%
157150      0.00%
551327      0.00%
546493      0.00%
575039      0.00%
550622      0.00%
171245      0.00%
72319       0.00%
550495      0.00%
603086      0.00%
563831      0.00%
7871        0.00%
137919      0.00%
157421      0.00%
181725      0.00%
144350      0.00%
670878      0.00%
7807        0.00%
416974      0.00%
535007      0.00%
174525      0.00%
824990      0.00%
826574      0.00%
563947      0.00%
144861      0.00%
575166      0.00%
28375       0.00%
281581      0.00%
550615      0.00%
552119      0.00%
19839       0.00%
563837      0.00%
183421      0.00%
552047      0.00%
551279      0.00%
268735      0.00%
575095      0.00%
51159       0.00%
541439      0.00%
182647      0.00%
550637      0.00%
537563      0.00%
240030      0.00%
603038      0.00%
568445      0.00%
574815      0.00%
28286       0.00%
272879      0.00%
166877      0.00%
37759       0.00%
174558      0.00%
268671      0.00%
574383      0.00%
51175       0.00%
41855       0.00%
42623       0.00%
538347      0.00%
272318      0.00%
76527       0.00%
152541      0.00%
547453      0.00%
342734      0.00%
154078      0.00%
170477      0.00%
530927      0.00%
239262      0.00%
699550      0.00%
175326      0.00%
567927      0.00%
19951       0.00%
7551        0.00%
38271       0.00%
154349      0.00%
545771      0.00%
167103      0.00%
563899      0.00%
551659      0.00%
549869      0.00%
616094      0.00%
165822      0.00%
52855       0.00%
170621      0.00%
51695       0.00%
560319      0.00%
158174      0.00%
157166      0.00%
533471      0.00%
149983      0.00%
707278      0.00%
168823      0.00%
575207      0.00%
158445      0.00%
695454      0.00%
169453      0.00%
707742      0.00%
117407      0.00%
563943      0.00%
535023      0.00%
432846      0.00%
169438      0.00%
534911      0.00%
566910      0.00%
174814      0.00%
136159      0.00%
154749      0.00%
145886      0.00%
149887      0.00%
562813      0.00%
566909      0.00%
563949      0.00%
680862      0.00%
670414      0.00%
171230      0.00%
535743      0.00%
273647      0.00%
549870      0.00%
50671       0.00%
175229      0.00%
101087      0.00%
169703      0.00%
88431       0.00%
28087       0.00%
7903        0.00%
566999      0.00%
239006      0.00%
695502      0.00%
568555      0.00%
568535      0.00%
182653      0.00%
182654      0.00%
574443      0.00%
166639      0.00%
23263       0.00%
568023      0.00%
562783      0.00%
562910      0.00%
813518      0.00%
154839      0.00%
547547      0.00%
157047      0.00%
552167      0.00%
694686      0.00%
563567      0.00%
269551      0.00%
677278      0.00%
281527      0.00%
71614       0.00%
157405      0.00%
670158      0.00%
153277      0.00%
240078      0.00%
546479      0.00%
546511      0.00%
145111      0.00%
183533      0.00%
539885      0.00%
150255      0.00%
629918      0.00%
154237      0.00%
153021      0.00%
535231      0.00%
552155      0.00%
562877      0.00%
628382      0.00%
281279      0.00%
574391      0.00%
408782      0.00%
838046      0.00%
668622      0.00%
567006      0.00%
156605      0.00%
153053      0.00%
181181      0.00%
550635      0.00%
629150      0.00%
559487      0.00%
547135      0.00%
9983        0.00%
158173      0.00%
115567      0.00%
267247      0.00%
535263      0.00%
72431       0.00%
142301      0.00%
566967      0.00%
678302      0.00%
548077      0.00%
267199      0.00%
617166      0.00%
576731      0.00%
421070      0.00%
50927       0.00%
51063       0.00%
37855       0.00%
153325      0.00%
543935      0.00%
551543      0.00%
38527       0.00%
529391      0.00%
567934      0.00%
576190      0.00%
297966      0.00%
168919      0.00%
639902      0.00%
72159       0.00%
246686      0.00%
641694      0.00%
181998      0.00%
617630      0.00%
170455      0.00%
574831      0.00%
72383       0.00%
295871      0.00%
169687      0.00%
146654      0.00%
829902      0.00%
116143      0.00%
631710      0.00%
182749      0.00%
152535      0.00%
543167      0.00%
576623      0.00%
574927      0.00%
551645      0.00%
564461      0.00%
51935       0.00%
699086      0.00%
37871       0.00%
539374      0.00%
146141      0.00%
269535      0.00%
829086      0.00%
166846      0.00%
268991      0.00%
38639       0.00%
616862      0.00%
533247      0.00%
539262      0.00%
181997      0.00%
174551      0.00%
92030       0.00%
551662      0.00%
557887      0.00%
604830      0.00%
576695      0.00%
150719      0.00%
181735      0.00%
100286      0.00%
547549      0.00%
18415       0.00%
274141      0.00%
547511      0.00%
116319      0.00%
52973       0.00%
52925       0.00%
76734       0.00%
562875      0.00%
706206      0.00%
247198      0.00%
236238      0.00%
568027      0.00%
632478      0.00%
551231      0.00%
355022      0.00%
543359      0.00%
181885      0.00%
830670      0.00%
694942      0.00%
550207      0.00%
350926      0.00%
677534      0.00%
547167      0.00%
547423      0.00%
566231      0.00%
559743      0.00%
809422      0.00%
23007       0.00%
575135      0.00%
182750      0.00%
549757      0.00%
115551      0.00%
76991       0.00%
145085      0.00%
574415      0.00%
116127      0.00%
15583       0.00%
559599      0.00%
183511      0.00%
165870      0.00%
546491      0.00%
537579      0.00%
175293      0.00%
166367      0.00%
52974       0.00%
173021      0.00%
562919      0.00%
50143       0.00%
87711       0.00%
436942      0.00%
575151      0.00%
575198      0.00%
552171      0.00%
181229      0.00%
154846      0.00%
828318      0.00%
682446      0.00%
699038      0.00%
240286      0.00%
182765      0.00%
551550      0.00%
547935      0.00%
168926      0.00%
535775      0.00%
7647        0.00%
51165       0.00%
28094       0.00%
547559      0.00%
172926      0.00%
531183      0.00%
117855      0.00%
547535      0.00%
543455      0.00%
824270      0.00%
166878      0.00%
563551      0.00%
222110      0.00%
52955       0.00%
149999      0.00%
367310      0.00%
547565      0.00%
144829      0.00%
43503       0.00%
547454      0.00%
272767      0.00%
539255      0.00%
172919      0.00%
209870      0.00%
11519       0.00%
76255       0.00%
52926       0.00%
76415       0.00%
539373      0.00%
681374      0.00%
137695      0.00%
70463       0.00%
146142      0.00%
28283       0.00%
87663       0.00%
575951      0.00%
27515       0.00%
181118      0.00%
574367      0.00%
157143      0.00%
165758      0.00%
137663      0.00%
170717      0.00%
137711      0.00%
698830      0.00%
558047      0.00%
576123      0.00%
99263       0.00%
574303      0.00%
546541      0.00%
682398      0.00%
52199       0.00%
445134      0.00%
181991      0.00%
549867      0.00%
26606       0.00%
154333      0.00%
801486      0.00%
640670      0.00%
104815      0.00%
150510      0.00%
547447      0.00%
547247      0.00%
157399      0.00%
549863      0.00%
567003      0.00%
551607      0.00%
267231      0.00%
562751      0.00%
628126      0.00%
173543      0.00%
137855      0.00%
576159      0.00%
281023      0.00%
562923      0.00%
84607       0.00%
563950      0.00%
41951       0.00%
683214      0.00%
7615        0.00%
272831      0.00%
158430      0.00%
633294      0.00%
576221      0.00%
707230      0.00%
576607      0.00%
562871      0.00%
173534      0.00%
568507      0.00%
27614       0.00%
566135      0.00%
211406      0.00%
142063      0.00%
19903       0.00%
158942      0.00%
828366      0.00%
117103      0.00%
836510      0.00%
117359      0.00%
567931      0.00%
137951      0.00%
678606      0.00%
272863      0.00%
153303      0.00%
169693      0.00%
170461      0.00%
15071       0.00%
547183      0.00%
35711       0.00%
296887      0.00%
574445      0.00%
281071      0.00%
807838      0.00%
42367       0.00%
297695      0.00%
173022      0.00%
559855      0.00%
546463      0.00%
169447      0.00%
576189      0.00%
76766       0.00%
150494      0.00%
51182       0.00%
21487       0.00%
211662      0.00%
115615      0.00%
568045      0.00%
144254      0.00%
559807      0.00%
27103       0.00%
551487      0.00%
568539      0.00%
539367      0.00%
153310      0.00%
552031      0.00%
273342      0.00%
576111      0.00%
280959      0.00%
546494      0.00%
530879      0.00%
52862       0.00%
182717      0.00%
168942      0.00%
50559       0.00%
28398       0.00%
545743      0.00%
627614      0.00%
84926       0.00%
568443      0.00%
531695      0.00%
25567       0.00%
181975      0.00%
35583       0.00%
152558      0.00%
641438      0.00%
181719      0.00%
698014      0.00%
551655      0.00%
562157      0.00%
641742      0.00%
550619      0.00%
174461      0.00%
837278      0.00%
174823      0.00%
183005      0.00%
166383      0.00%
611998      0.00%
174573      0.00%
154813      0.00%
36575       0.00%
693150      0.00%
137599      0.00%
828830      0.00%
575855      0.00%
611230      0.00%
152551      0.00%
576207      0.00%
181214      0.00%
547951      0.00%
549821      0.00%
175325      0.00%
173694      0.00%
836558      0.00%
551643      0.00%
158077      0.00%
181982      0.00%
539883      0.00%
562903      0.00%
552125      0.00%
182903      0.00%
564399      0.00%
101246      0.00%
27582       0.00%
158845      0.00%
566973      0.00%
117343      0.00%
546399      0.00%
574429      0.00%
183022      0.00%
166591      0.00%
173501      0.00%
169341      0.00%
698782      0.00%
538238      0.00%
616910      0.00%
297711      0.00%
19711       0.00%
562907      0.00%
51181       0.00%
567022      0.00%
683166      0.00%
633246      0.00%
157303      0.00%
28279       0.00%
146557      0.00%
543471      0.00%
342478      0.00%
668574      0.00%
154861      0.00%
281791      0.00%
87391       0.00%
87615       0.00%
209822      0.00%
801230      0.00%
537582      0.00%
574879      0.00%
146653      0.00%
575807      0.00%
146647      0.00%
297847      0.00%
530815      0.00%
549819      0.00%
18367       0.00%
420302      0.00%
825806      0.00%
543215      0.00%
181693      0.00%
297911      0.00%
100991      0.00%
148415      0.00%
566903      0.00%
560062      0.00%
269023      0.00%
632222      0.00%
575165      0.00%
680823      0.00%
154093      0.00%
629198      0.00%
297854      0.00%
145901      0.00%
268783      0.00%
153047      0.00%
557823      0.00%
273339      0.00%
117967      0.00%
551535      0.00%
154845      0.00%
564459      0.00%
181726      0.00%
136127      0.00%
574271      0.00%
538343      0.00%
27359       0.00%
270061      0.00%
76159       0.00%
169661      0.00%
181742      0.00%
566139      0.00%
234910      0.00%
298717      0.00%
541663      0.00%
181949      0.00%
173038      0.00%
172925      0.00%
138174      0.00%
550591      0.00%
28126       0.00%
183485      0.00%
153981      0.00%
547550      0.00%
349134      0.00%
136175      0.00%
173533      0.00%
50911       0.00%
116383      0.00%
84463       0.00%
576231      0.00%
562807      0.00%
273373      0.00%
20191       0.00%
158909      0.00%
6911        0.00%
150207      0.00%
533487      0.00%
273335      0.00%
13295       0.00%
574319      0.00%
563902      0.00%
76271       0.00%
23775       0.00%
174807      0.00%
531679      0.00%
812446      0.00%
50815       0.00%
76765       0.00%
824807      0.00%
563615      0.00%
611278      0.00%
563807      0.00%
43743       0.00%
154077      0.00%
575102      0.00%
145118      0.00%
576749      0.00%
158941      0.00%
680910      0.00%
11007       0.00%
158429      0.00%
566251      0.00%
297407      0.00%
552059      0.00%
568039      0.00%
575195      0.00%
539831      0.00%
174711      0.00%
547999      0.00%
117871      0.00%
87647       0.00%
144365      0.00%
52971       0.00%
574395      0.00%
169598      0.00%
529343      0.00%
183519      0.00%
543103      0.00%
166527      0.00%
563519      0.00%
562495      0.00%
36095       0.00%
559839      0.00%
269246      0.00%
27630       0.00%
70591       0.00%
52447       0.00%
101055      0.00%
116287      0.00%
604574      0.00%
274142      0.00%
182759      0.00%
281534      0.00%
83902       0.00%
74687       0.00%
51583       0.00%
168893      0.00%
76223       0.00%
152445      0.00%
219854      0.00%
21471       0.00%
174567      0.00%
173437      0.00%
562814      0.00%
613022      0.00%
168829      0.00%
142047      0.00%
141759      0.00%
548015      0.00%
603806      0.00%
576126      0.00%
568551      0.00%
183518      0.00%
52958       0.00%
551646      0.00%
547543      0.00%
183527      0.00%
531071      0.00%
547503      0.00%
52189       0.00%
117087      0.00%
567021      0.00%
84719       0.00%
52859       0.00%
50655       0.00%
564383      0.00%
531135      0.00%
562155      0.00%
170429      0.00%
547439      0.00%
549847      0.00%
269503      0.00%
142302      0.00%
272315      0.00%
27871       0.00%
156542      0.00%
75710       0.00%
144366      0.00%
546519      0.00%
550621      0.00%
604622      0.00%
538327      0.00%
560110      0.00%
271343      0.00%
546430      0.00%
418766      0.00%
52923       0.00%
144855      0.00%
153070      0.00%
538349      0.00%
408014      0.00%
613534      0.00%
146157      0.00%
538237      0.00%
212174      0.00%
157167      0.00%
575211      0.00%
157309      0.00%
351438      0.00%
566254      0.00%
51179       0.00%
280510      0.00%
153309      0.00%
145879      0.00%
93566       0.00%
156655      0.00%
273390      0.00%
150239      0.00%
575071      0.00%
550523      0.00%
84351       0.00%
223950      0.00%
273275      0.00%
39327       0.00%
142015      0.00%
576575      0.00%
633581      0.00%
52206       0.00%
537559      0.00%
297915      0.00%
6015        0.00%
693227      0.00%
222878      0.00%
145021      0.00%
44255       0.00%
248222      0.00%
529375      0.00%
28123       0.00%
145789      0.00%
576127      0.00%
539355      0.00%
809678      0.00%
21983       0.00%
552095      0.00%
183021      0.00%
50159       0.00%
140271      0.00%
566205      0.00%
42735       0.00%
19199       0.00%
296894      0.00%
824222      0.00%
88415       0.00%
72063       0.00%
146669      0.00%
13791       0.00%
545599      0.00%
23423       0.00%
297343      0.00%
223694      0.00%
535167      0.00%
52463       0.00%
173550      0.00%
51127       0.00%
154327      0.00%
568030      0.00%
575197      0.00%
296925      0.00%
558015      0.00%
173037      0.00%
829854      0.00%
567015      0.00%
676766      0.00%
84671       0.00%
535791      0.00%
182766      0.00%
825837      0.00%
158189      0.00%
156654      0.00%
418747      0.00%
52203       0.00%
562527      0.00%
70639       0.00%
181741      0.00%
537531      0.00%
574783      0.00%
117311      0.00%
547903      0.00%
76782       0.00%
7919        0.00%
115519      0.00%
154334      0.00%
314349      0.00%
546207      0.00%
39295       0.00%
43759       0.00%
560109      0.00%
563823      0.00%
695003      0.00%
28350       0.00%
39407       0.00%
546427      0.00%
158423      0.00%
546542      0.00%
154071      0.00%
539325      0.00%
174813      0.00%
170366      0.00%
281215      0.00%
117167      0.00%
183534      0.00%
824734      0.00%
166271      0.00%
562799      0.00%
560093      0.00%
550239      0.00%
117055      0.00%
169709      0.00%
183278      0.00%
142575      0.00%
613070      0.00%
84415       0.00%
575191      0.00%
298718      0.00%
222622      0.00%
576727      0.00%
577211      0.00%
567991      0.00%
72175       0.00%
547451      0.00%
181230      0.00%
812702      0.00%
279295      0.00%
61150       0.00%
548075      0.00%
562878      0.00%
547391      0.00%
574895      0.00%
100735      0.00%
546423      0.00%
173789      0.00%
169710      0.00%
279487      0.00%
181111      0.00%
576175      0.00%
563934      0.00%
539357      0.00%
146143      0.00%
576743      0.00%
560367      0.00%
152951      0.00%
552567      0.00%
550527      0.00%
21887       0.00%
26239       0.00%
27518       0.00%
288731      0.00%
551647      0.00%
21999       0.00%
829915      0.00%
271327      0.00%
546159      0.00%
154045      0.00%
87407       0.00%
566141      0.00%
576699      0.00%
574446      0.00%
157373      0.00%
144765      0.00%
668647      0.00%
40575       0.00%
809453      0.00%
431083      0.00%
144359      0.00%
539351      0.00%
545775      0.00%
166893      0.00%
563838      0.00%
350670      0.00%
139775      0.00%
101119      0.00%
14047       0.00%
182743      0.00%
78831       0.00%
41967       0.00%
539259      0.00%
25599       0.00%
290487      0.00%
538333      0.00%
235934      0.00%
825695      0.00%
173799      0.00%
297663      0.00%
838379      0.00%
88383       0.00%
829779      0.00%
576750      0.00%
169591      0.00%
156631      0.00%
680893      0.00%
152509      0.00%
72927       0.00%
91119       0.00%
563931      0.00%
829879      0.00%
537527      0.00%
552143      0.00%
100799      0.00%
219598      0.00%
142559      0.00%
28119       0.00%
153054      0.00%
76781       0.00%
168830      0.00%
546143      0.00%
138463      0.00%
281311      0.00%
104863      0.00%
296891      0.00%
273599      0.00%
550638      0.00%
830110      0.00%
314999      0.00%
699598      0.00%
171223      0.00%
116079      0.00%
92639       0.00%
289655      0.00%
566203      0.00%
838125      0.00%
13279       0.00%
82879       0.00%
564351      0.00%
19439       0.00%
547295      0.00%
24303       0.00%
183931      0.00%
682359      0.00%
183422      0.00%
248990      0.00%
105183      0.00%
271295      0.00%
172989      0.00%
828903      0.00%
93150       0.00%
3839        0.00%
86879       0.00%
173015      0.00%
141807      0.00%
549759      0.00%
22495       0.00%
830167      0.00%
173805      0.00%
828859      0.00%
563871      0.00%
547563      0.00%
298733      0.00%
117455      0.00%
531199      0.00%
807917      0.00%
118509      0.00%
576733      0.00%
615405      0.00%
170478      0.00%
566751      0.00%
576235      0.00%
545695      0.00%
170359      0.00%
174718      0.00%
116399      0.00%
51135       0.00%
282334      0.00%
560878      0.00%
539879      0.00%
173549      0.00%
169405      0.00%
166623      0.00%
169335      0.00%
830190      0.00%
76479       0.00%
539327      0.00%
100847      0.00%
539886      0.00%
444878      0.00%
814286      0.00%
27519       0.00%
799646      0.00%
568509      0.00%
42463       0.00%
825807      0.00%
36319       0.00%
168941      0.00%
564431      0.00%
140223      0.00%
538295      0.00%
281839      0.00%
799694      0.00%
72943       0.00%
564319      0.00%
279519      0.00%
174574      0.00%
43647       0.00%
281327      0.00%
548047      0.00%
144317      0.00%
543423      0.00%
183415      0.00%
577150      0.00%
560351      0.00%
92126       0.00%
551599      0.00%
240622      0.00%
209902      0.00%
699101      0.00%
379342      0.00%
545767      0.00%
535295      0.00%
547263      0.00%
552061      0.00%
566199      0.00%
153063      0.00%
290430      0.00%
808350      0.00%
273389      0.00%
174829      0.00%
694766      0.00%
14815       0.00%
182751      0.00%
693229      0.00%
813549      0.00%
273119      0.00%
546255      0.00%
812519      0.00%
182235      0.00%
549695      0.00%
550526      0.00%
537565      0.00%
698999      0.00%
169597      0.00%
184039      0.00%
812503      0.00%
181983      0.00%
831197      0.00%
575839      0.00%
296942      0.00%
668603      0.00%
830171      0.00%
315115      0.00%
144343      0.00%
182199      0.00%
173527      0.00%
182237      0.00%
694717      0.00%
694909      0.00%
699099      0.00%
159470      0.00%
78815       0.00%
157422      0.00%
184043      0.00%
27575       0.00%
575447      0.00%
273855      0.00%
158686      0.00%
52957       0.00%
813407      0.00%
552318      0.00%
116207      0.00%
699069      0.00%
825063      0.00%
103295      0.00%
159102      0.00%
104943      0.00%
541631      0.00%
290427      0.00%
420589      0.00%
699118      0.00%
59374       0.00%
290231      0.00%
574943      0.00%
550383      0.00%
142783      0.00%
297599      0.00%
73407       0.00%
567791      0.00%
52151       0.00%
676727      0.00%
22511       0.00%
86911       0.00%
56191       0.00%
811895      0.00%
290270      0.00%
676827      0.00%
314331      0.00%
576687      0.00%
568511      0.00%
812765      0.00%
575163      0.00%
140255      0.00%
367085      0.00%
289723      0.00%
273343      0.00%
87455       0.00%
282333      0.00%
611742      0.00%
144253      0.00%
103407      0.00%
117215      0.00%
169455      0.00%
367341      0.00%
577261      0.00%
812759      0.00%
85487       0.00%
340973      0.00%
173535      0.00%
103919      0.00%
808423      0.00%
680887      0.00%
629966      0.00%
680923      0.00%
418795      0.00%
118459      0.00%
172927      0.00%
9215        0.00%
181231      0.00%
828791      0.00%
549871      0.00%
184029      0.00%
290286      0.00%
829149      0.00%
103807      0.00%
613582      0.00%
836571      0.00%
838381      0.00%
559583      0.00%
576477      0.00%
828395      0.00%
268767      0.00%
576751      0.00%
577243      0.00%
563903      0.00%
43391       0.00%
181743      0.00%
697323      0.00%
371150      0.00%
568029      0.00%
93623       0.00%
418779      0.00%
545663      0.00%
281463      0.00%
539326      0.00%
698811      0.00%
546495      0.00%
290283      0.00%
174781      0.00%
51167       0.00%
576493      0.00%
282349      0.00%
838875      0.00%
289774      0.00%
183259      0.00%
118462      0.00%
838363      0.00%
562159      0.00%
566719      0.00%
183165      0.00%
838331      0.00%
76543       0.00%
184045      0.00%
682429      0.00%
85183       0.00%
828379      0.00%
629406      0.00%
118398      0.00%
169343      0.00%
531951      0.00%
104047      0.00%
281823      0.00%
549755      0.00%
568031      0.00%
183229      0.00%
297918      0.00%
174557      0.00%
175319      0.00%
828887      0.00%
183023      0.00%
91615       0.00%
314343      0.00%
838269      0.00%
52967       0.00%
183007      0.00%
52719       0.00%
829143      0.00%
181215      0.00%
668653      0.00%
414651      0.00%
166335      0.00%
273663      0.00%
290523      0.00%
117919      0.00%
559359      0.00%
33791       0.00%
142318      0.00%
824271      0.00%
183230      0.00%
